Company Name,Exchange,Symbol,Company_Name,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Zoetis Inc. (NYSE:ZTS),NYSE:ZTS,ZTS,Zoetis Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Viatris Inc. (NasdaqGS:VTRS),NasdaqGS:VTRS,VTRS,Viatris Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Royalty Pharma plc (NasdaqGS:RPRX),NasdaqGS:RPRX,RPRX,Royalty Pharma plc,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Intra-Cellular Therapies, Inc. (NasdaqGS:ITCI)",NasdaqGS:ITCI,ITCI,"Intra-Cellular Therapies, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Elanco Animal Health Incorporated (NYSE:ELAN),NYSE:ELAN,ELAN,Elanco Animal Health Incorporated,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Corcept Therapeutics Incorporated (NasdaqCM:CORT),NasdaqCM:CORT,CORT,Corcept Therapeutics Incorporated,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Axsome Therapeutics, Inc. (NasdaqGM:AXSM)",NasdaqGM:AXSM,AXSM,"Axsome Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Prestige Consumer Healthcare Inc. (NYSE:PBH),NYSE:PBH,PBH,Prestige Consumer Healthcare Inc.,Drugs (Pharmaceutical),Health Care,5122,United States,United States,United States
Organon & Co. (NYSE:OGN),NYSE:OGN,OGN,Organon & Co.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Edgewise Therapeutics, Inc. (NasdaqGS:EWTX)",NasdaqGS:EWTX,EWTX,"Edgewise Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Amneal Pharmaceuticals, Inc. (NasdaqGS:AMRX)",NasdaqGS:AMRX,AMRX,"Amneal Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Tarsus Pharmaceuticals, Inc. (NasdaqGS:TARS)",NasdaqGS:TARS,TARS,"Tarsus Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Ligand Pharmaceuticals Incorporated (NasdaqGM:LGND),NasdaqGM:LGND,LGND,Ligand Pharmaceuticals Incorporated,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Supernus Pharmaceuticals, Inc. (NasdaqGM:SUPN)",NasdaqGM:SUPN,SUPN,"Supernus Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Harmony Biosciences Holdings, Inc. (NasdaqGM:HRMY)",NasdaqGM:HRMY,HRMY,"Harmony Biosciences Holdings, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Amphastar Pharmaceuticals, Inc. (NasdaqGS:AMPH)",NasdaqGS:AMPH,AMPH,"Amphastar Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Neumora Therapeutics, Inc. (NasdaqGS:NMRA)",NasdaqGS:NMRA,NMRA,"Neumora Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Ocular Therapeutix, Inc. (NasdaqGM:OCUL)",NasdaqGM:OCUL,OCUL,"Ocular Therapeutix, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Arvinas, Inc. (NasdaqGS:ARVN)",NasdaqGS:ARVN,ARVN,"Arvinas, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Harrow, Inc. (NasdaqGM:HROW)",NasdaqGM:HROW,HROW,"Harrow, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Enliven Therapeutics, Inc. (NasdaqGS:ELVN)",NasdaqGS:ELVN,ELVN,"Enliven Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Innoviva, Inc. (NasdaqGS:INVA)",NasdaqGS:INVA,INVA,"Innoviva, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"ANI Pharmaceuticals, Inc. (NasdaqGM:ANIP)",NasdaqGM:ANIP,ANIP,"ANI Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Septerna, Inc. (NasdaqGM:SEPN)",NasdaqGM:SEPN,SEPN,"Septerna, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Liquidia Corporation (NasdaqCM:LQDA),NasdaqCM:LQDA,LQDA,Liquidia Corporation,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Collegium Pharmaceutical, Inc. (NasdaqGS:COLL)",NasdaqGS:COLL,COLL,"Collegium Pharmaceutical, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Nuvation Bio Inc. (NYSE:NUVB),NYSE:NUVB,NUVB,Nuvation Bio Inc.,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Pacira BioSciences, Inc. (NasdaqGS:PCRX)",NasdaqGS:PCRX,PCRX,"Pacira BioSciences, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Phibro Animal Health Corporation (NasdaqGM:PAHC),NasdaqGM:PAHC,PAHC,Phibro Animal Health Corporation,Drugs (Pharmaceutical),Health Care,2833,United States,United States,United States
"Pliant Therapeutics, Inc. (NasdaqGS:PLRX)",NasdaqGS:PLRX,PLRX,"Pliant Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Evolus, Inc. (NasdaqGM:EOLS)",NasdaqGM:EOLS,EOLS,"Evolus, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Rapport Therapeutics, Inc. (NasdaqGM:RAPP)",NasdaqGM:RAPP,RAPP,"Rapport Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"MBX Biosciences, Inc. (NasdaqGS:MBX)",NasdaqGS:MBX,MBX,"MBX Biosciences, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Omeros Corporation (NasdaqGM:OMER),NasdaqGM:OMER,OMER,Omeros Corporation,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Phathom Pharmaceuticals, Inc. (NasdaqGS:PHAT)",NasdaqGS:PHAT,PHAT,"Phathom Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"EyePoint Pharmaceuticals, Inc. (NasdaqGM:EYPT)",NasdaqGM:EYPT,EYPT,"EyePoint Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Mind Medicine (MindMed) Inc. (NasdaqGS:MNMD),NasdaqGS:MNMD,MNMD,Mind Medicine,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Xeris Biopharma Holdings, Inc. (NasdaqGS:XERS)",NasdaqGS:XERS,XERS,"Xeris Biopharma Holdings, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
CorMedix Inc. (NasdaqGM:CRMD),NasdaqGM:CRMD,CRMD,CorMedix Inc.,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Terns Pharmaceuticals, Inc. (NasdaqGS:TERN)",NasdaqGS:TERN,TERN,"Terns Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Third Harmonic Bio, Inc. (NasdaqGM:THRD)",NasdaqGM:THRD,THRD,"Third Harmonic Bio, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Theravance Biopharma, Inc. (NasdaqGM:TBPH)",NasdaqGM:TBPH,TBPH,"Theravance Biopharma, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Zevra Therapeutics, Inc. (NasdaqGS:ZVRA)",NasdaqGS:ZVRA,ZVRA,"Zevra Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Esperion Therapeutics, Inc. (NasdaqGM:ESPR)",NasdaqGM:ESPR,ESPR,"Esperion Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"SIGA Technologies, Inc. (NasdaqGM:SIGA)",NasdaqGM:SIGA,SIGA,"SIGA Technologies, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Alumis Inc. (NasdaqGS:ALMS),NasdaqGS:ALMS,ALMS,Alumis Inc.,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Contineum Therapeutics, Inc. (NasdaqGS:CTNM)",NasdaqGS:CTNM,CTNM,"Contineum Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Jupiter Neurosciences, Inc. (NasdaqCM:JUNS)",NasdaqCM:JUNS,JUNS,"Jupiter Neurosciences, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Eton Pharmaceuticals, Inc. (NasdaqGM:ETON)",NasdaqGM:ETON,ETON,"Eton Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Aquestive Therapeutics, Inc. (NasdaqGM:AQST)",NasdaqGM:AQST,AQST,"Aquestive Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Revance Therapeutics, Inc. (NasdaqGM:RVNC)",NasdaqGM:RVNC,RVNC,"Revance Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Trevi Therapeutics, Inc. (NasdaqGM:TRVI)",NasdaqGM:TRVI,TRVI,"Trevi Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Atea Pharmaceuticals, Inc. (NasdaqGS:AVIR)",NasdaqGS:AVIR,AVIR,"Atea Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Aclaris Therapeutics, Inc. (NasdaqGS:ACRS)",NasdaqGS:ACRS,ACRS,"Aclaris Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Amylyx Pharmaceuticals, Inc. (NasdaqGS:AMLX)",NasdaqGS:AMLX,AMLX,"Amylyx Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Fulcrum Therapeutics, Inc. (NasdaqGM:FULC)",NasdaqGM:FULC,FULC,"Fulcrum Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"BioAge Labs, Inc. (NasdaqGS:BIOA)",NasdaqGS:BIOA,BIOA,"BioAge Labs, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
biote Corp. (NasdaqGM:BTMD),NasdaqGM:BTMD,BTMD,biote Corp.,Drugs (Pharmaceutical),Health Care,8090,United States,United States,United States
scPharmaceuticals Inc. (NasdaqGS:SCPH),NasdaqGS:SCPH,SCPH,scPharmaceuticals Inc.,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Nektar Therapeutics (NasdaqCM:NKTR),NasdaqCM:NKTR,NKTR,Nektar Therapeutics,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Ventyx Biosciences, Inc. (NasdaqGS:VTYX)",NasdaqGS:VTYX,VTYX,"Ventyx Biosciences, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Telomir Pharmaceuticals, Inc. (NasdaqCM:TELO)",NasdaqCM:TELO,TELO,"Telomir Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Alto Neuroscience, Inc. (NYSE:ANRO)",NYSE:ANRO,ANRO,"Alto Neuroscience, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Cassava Sciences, Inc. (NasdaqCM:SAVA)",NasdaqCM:SAVA,SAVA,"Cassava Sciences, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Oramed Pharmaceuticals Inc. (NasdaqCM:ORMP),NasdaqCM:ORMP,ORMP,Oramed Pharmaceuticals Inc.,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Assertio Holdings, Inc. (NasdaqCM:ASRT)",NasdaqCM:ASRT,ASRT,"Assertio Holdings, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Journey Medical Corporation (NasdaqCM:DERM),NasdaqCM:DERM,DERM,Journey Medical Corporation,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Ikena Oncology, Inc. (NasdaqGM:IKNA)",NasdaqGM:IKNA,IKNA,"Ikena Oncology, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Context Therapeutics Inc. (NasdaqCM:CNTX),NasdaqCM:CNTX,CNTX,Context Therapeutics Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Clearside Biomedical, Inc. (NasdaqGM:CLSD)",NasdaqGM:CLSD,CLSD,"Clearside Biomedical, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"OptiNose, Inc. (NasdaqGS:OPTN)",NasdaqGS:OPTN,OPTN,"OptiNose, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
ALT5 Sigma Corporation (NasdaqCM:ALTS),NasdaqCM:ALTS,ALTS,ALT5 Sigma Corporation,Drugs (Pharmaceutical),Health Care,4953,United States,United States,United States
Verrica Pharmaceuticals Inc. (NasdaqGM:VRCA),NasdaqGM:VRCA,VRCA,Verrica Pharmaceuticals Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Reviva Pharmaceuticals Holdings, Inc. (NasdaqCM:RVPH)",NasdaqCM:RVPH,RVPH,"Reviva Pharmaceuticals Holdings, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Scilex Holding Company (NasdaqCM:SCLX),NasdaqCM:SCLX,SCLX,Scilex Holding Company,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Nutriband Inc. (NasdaqCM:NTRB),NasdaqCM:NTRB,NTRB,Nutriband Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
VYNE Therapeutics Inc. (NasdaqCM:VYNE),NasdaqCM:VYNE,VYNE,VYNE Therapeutics Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"CalciMedica, Inc. (NasdaqCM:CALC)",NasdaqCM:CALC,CALC,"CalciMedica, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"SCYNEXIS, Inc. (NasdaqGM:SCYX)",NasdaqGM:SCYX,SCYX,"SCYNEXIS, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Rani Therapeutics Holdings, Inc. (NasdaqGM:RANI)",NasdaqGM:RANI,RANI,"Rani Therapeutics Holdings, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Anebulo Pharmaceuticals, Inc. (NasdaqCM:ANEB)",NasdaqCM:ANEB,ANEB,"Anebulo Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"AN2 Therapeutics, Inc. (NasdaqGS:ANTX)",NasdaqGS:ANTX,ANTX,"AN2 Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Grace Therapeutics, Inc. (NasdaqCM:GRCE)",NasdaqCM:GRCE,GRCE,"Grace Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2833,United States,United States,United States
"Opus Genetics, Inc. (NasdaqCM:IRD)",NasdaqCM:IRD,IRD,"Opus Genetics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Cumberland Pharmaceuticals Inc. (NasdaqGS:CPIX),NasdaqGS:CPIX,CPIX,Cumberland Pharmaceuticals Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Citius Pharmaceuticals, Inc. (NasdaqCM:CTXR)",NasdaqCM:CTXR,CTXR,"Citius Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Marinus Pharmaceuticals, Inc. (NasdaqGM:MRNS)",NasdaqGM:MRNS,MRNS,"Marinus Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Cognition Therapeutics, Inc. (NasdaqGM:CGTX)",NasdaqGM:CGTX,CGTX,"Cognition Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Cara Therapeutics, Inc. (NasdaqCM:CARA)",NasdaqCM:CARA,CARA,"Cara Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Daré Bioscience, Inc. (NasdaqCM:DARE)",NasdaqCM:DARE,DARE,"Daré Bioscience, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Traws Pharma, Inc. (NasdaqCM:TRAW)",NasdaqCM:TRAW,TRAW,"Traws Pharma, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"NRx Pharmaceuticals, Inc. (NasdaqCM:NRXP)",NasdaqCM:NRXP,NRXP,"NRx Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Lipocine Inc. (NasdaqCM:LPCN),NasdaqCM:LPCN,LPCN,Lipocine Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"IGC Pharma, Inc. (NYSEAM:IGC)",NYSEAM:IGC,IGC,"IGC Pharma, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Cadrenal Therapeutics, Inc. (NasdaqCM:CVKD)",NasdaqCM:CVKD,CVKD,"Cadrenal Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Pulmatrix, Inc. (NasdaqCM:PULM)",NasdaqCM:PULM,PULM,"Pulmatrix, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
DURECT Corporation (NasdaqCM:DRRX),NasdaqCM:DRRX,DRRX,DURECT Corporation,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Athira Pharma, Inc. (NasdaqGS:ATHA)",NasdaqGS:ATHA,ATHA,"Athira Pharma, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Cocrystal Pharma, Inc. (NasdaqCM:COCP)",NasdaqCM:COCP,COCP,"Cocrystal Pharma, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"MIRA Pharmaceuticals, Inc. (NasdaqCM:MIRA)",NasdaqCM:MIRA,MIRA,"MIRA Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"ProPhase Labs, Inc. (NasdaqCM:PRPH)",NasdaqCM:PRPH,PRPH,"ProPhase Labs, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Impact BioMedical Inc. (NYSEAM:IBO),NYSEAM:IBO,IBO,Impact BioMedical Inc.,Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Eyenovia, Inc. (NasdaqCM:EYEN)",NasdaqCM:EYEN,EYEN,"Eyenovia, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
Cingulate Inc. (NasdaqCM:CING),NasdaqCM:CING,CING,Cingulate Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Relmada Therapeutics, Inc. (NasdaqGS:RLMD)",NasdaqGS:RLMD,RLMD,"Relmada Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Lyra Therapeutics, Inc. (NasdaqGM:LYRA)",NasdaqGM:LYRA,LYRA,"Lyra Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,3841,United States,United States,United States
"Jaguar Health, Inc. (NasdaqCM:JAGX)",NasdaqCM:JAGX,JAGX,"Jaguar Health, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Aytu BioPharma, Inc. (NasdaqCM:AYTU)",NasdaqCM:AYTU,AYTU,"Aytu BioPharma, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"TherapeuticsMD, Inc. (NasdaqGS:TXMD)",NasdaqGS:TXMD,TXMD,"TherapeuticsMD, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Kiora Pharmaceuticals, Inc. (NasdaqCM:KPRX)",NasdaqCM:KPRX,KPRX,"Kiora Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Evoke Pharma, Inc. (NasdaqCM:EVOK)",NasdaqCM:EVOK,EVOK,"Evoke Pharma, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Talphera, Inc. (NasdaqGM:TLPH)",NasdaqGM:TLPH,TLPH,"Talphera, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
Biofrontera Inc. (NasdaqCM:BFRI),NasdaqCM:BFRI,BFRI,Biofrontera Inc.,Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"CNS Pharmaceuticals, Inc. (NasdaqCM:CNSP)",NasdaqCM:CNSP,CNSP,"CNS Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Adial Pharmaceuticals, Inc. (NasdaqCM:ADIL)",NasdaqCM:ADIL,ADIL,"Adial Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Hoth Therapeutics, Inc. (NasdaqCM:HOTH)",NasdaqCM:HOTH,HOTH,"Hoth Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2836,United States,United States,United States
"Petros Pharmaceuticals, Inc. (NasdaqCM:PTPI)",NasdaqCM:PTPI,PTPI,"Petros Pharmaceuticals, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
"Avenue Therapeutics, Inc. (NasdaqCM:ATXI)",NasdaqCM:ATXI,ATXI,"Avenue Therapeutics, Inc.",Drugs (Pharmaceutical),Health Care,2834,United States,United States,United States
